"OrganizationID","MLocID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartDate","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC"
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-11,"08:07:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64197955,"Accepted",1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,61,16,6.8,NA,NA,NA,5,NA,NA,1.22,6.8,NA,NA,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-18,"08:43:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64198123,"Accepted",1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,134,30,12,NA,NA,NA,10.1,NA,NA,2.46,11,NA,NA,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-18,"08:43:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64198124,"Accepted",1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,134,30,12,NA,NA,NA,10.1,NA,NA,2.46,11,NA,NA,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-16,"00:00:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64198275,"Accepted",1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,100,26,12,NA,NA,NA,8,NA,NA,2.78,10,NA,NA,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-16,"00:00:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64198276,"Accepted",1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CWS Qualifier=E: Minor QC issue.  Accuracy may be affected by 10-30%.","Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,100,26,12,NA,NA,NA,8,NA,NA,2.78,10,NA,NA,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-04-02,"09:14:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64198570,"Accepted",1.3,1.3,"ft",NA,"1.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,90,24,13,NA,NA,3,7.6,NA,7.4,1.66,9.4,NA,12.8,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-04-02,"09:14:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64198571,"Accepted",1.5,1.5,"ft",NA,"1.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,90,24,13,NA,NA,3,7.6,NA,7.4,1.66,9.4,NA,12.8,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-07-29,"09:14:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64198764,"Accepted",1.2,1.2,"ft",NA,"0.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,121,29,13,NA,NA,NA,9.6,NA,7.4,NA,NA,NA,19.3,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-07-29,"09:14:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64198765,"Accepted",1.2,1.2,"ft",NA,"0.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,121,29,13,NA,NA,NA,9.6,NA,7.4,NA,NA,NA,19.3,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-10-09,"08:32:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64198898,"Accepted",1.4,1.4,"ft",NA,"1.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,85,20,10,NA,NA,NA,6.8,NA,7.5,NA,NA,NA,10.3,NA
"USGS-OR","453030122560101","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","Rock Creek","Rock Creek","River/Stream","Lower Rock Creek",127,"OR_SR_1709001004_02_104133",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-10-09,"08:32:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64198899,"Accepted",2,2,"ft",NA,"1.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,85,20,10,NA,NA,NA,6.8,NA,7.5,NA,NA,NA,10.3,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-08,"11:57:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",64222216,"Accepted",0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,40,12,4.8,NA,NA,5,3.9,NA,NA,0.83,4.6,NA,NA,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-08,"11:57:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",64222217,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,40,12,4.8,NA,NA,5,3.9,NA,NA,0.83,4.6,NA,NA,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"07:41:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64222319,"Accepted",0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,36,9.5,3.6,NA,NA,1,3.3,NA,NA,0.71,4.2,NA,NA,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"07:41:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64222320,"Accepted",0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,36,9.5,3.6,NA,NA,1,3.3,NA,NA,0.71,4.2,NA,NA,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-19,"13:03:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64222488,"Accepted",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,96,21,4.9,NA,NA,NA,7.6,NA,NA,1.62,7.4,NA,NA,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-19,"13:03:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64222489,"Accepted",0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,96,21,4.9,NA,NA,NA,7.6,NA,NA,1.62,7.4,NA,NA,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-17,"00:00:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64222639,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,63,14,5.1,NA,NA,NA,4.9,NA,NA,1.78,6,NA,NA,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-17,"00:00:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64222640,"Accepted",0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CWS Qualifier=E: Minor QC issue.  Accuracy may be affected by 10-30%.","Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,63,14,5.1,NA,NA,NA,4.9,NA,NA,1.78,6,NA,NA,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-01-24,"13:24:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",64222793,"Accepted",0.6,0.6,"ft",NA,"2.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,27,8.8,5.1,NA,NA,8,3.2,NA,7.1,0.89,4,NA,8.3,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-01-24,"13:24:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",64222794,"Accepted",0.9,0.9,"ft",NA,"2.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,27,8.8,5.1,NA,NA,8,3.2,NA,7.1,0.89,4,NA,8.3,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-04-03,"10:21:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64222932,"Accepted",0.5,0.5,"ft",NA,"1.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,51,12,5.1,NA,NA,NA,4.2,NA,7.4,0.96,5.1,NA,11.4,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-04-03,"10:21:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64222933,"Accepted",0.7,0.7,"ft",NA,"1.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,51,12,5.1,NA,NA,NA,4.2,NA,7.4,0.96,5.1,NA,11.4,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-07-30,"11:52:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64223133,"Accepted",0.6,0.6,"ft",NA,"0.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,67,14,3.6,NA,NA,NA,5.2,NA,7.3,NA,NA,NA,18.9,NA
"USGS-OR","453158123001701","MCKAY CREEK AT PADGETT RD","","McKay Creek","River/Stream","Lower McKay Creek",135,"OR_SR_1709001003_02_104112",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-07-30,"11:52:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64223132,"Accepted",0.6,0.6,"ft",NA,"0.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,67,14,3.6,NA,NA,NA,5.2,NA,7.3,NA,NA,NA,18.9,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-08,"10:59:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",64238162,"Accepted",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,32,7.6,3.1,NA,NA,NA,2.3,NA,NA,0.39,4.5,NA,NA,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-08,"10:59:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",64238163,"Accepted",0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,32,7.6,3.1,NA,NA,NA,2.3,NA,NA,0.39,4.5,NA,NA,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"10:59:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64238263,"Accepted",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,29,6.5,2.7,NA,NA,NA,2,NA,NA,0.38,4.1,NA,NA,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"10:59:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64238264,"Accepted",0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,29,6.5,2.7,NA,NA,NA,2,NA,NA,0.38,4.1,NA,NA,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-19,"12:03:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64238432,"Accepted",0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,51,12,7.8,NA,NA,NA,3.5,NA,NA,0.55,7,NA,NA,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-19,"12:03:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64238433,"Accepted",0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,51,12,7.8,NA,NA,NA,3.5,NA,NA,0.55,7,NA,NA,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-17,"00:00:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",64238581,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,54,13,10,NA,NA,NA,3.9,NA,NA,0.55,7.9,NA,NA,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-17,"00:00:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",64238582,"Accepted",0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CWS Qualifier=E: Minor QC issue.  Accuracy may be affected by 10-30%.","Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,54,13,10,NA,NA,NA,3.9,NA,NA,0.55,7.9,NA,NA,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-01-24,"12:39:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",64238734,"Accepted",0.5,0.5,"ft",NA,"0.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,28,6.6,3.3,NA,NA,NA,2.2,NA,7.3,0.44,4.2,NA,7.8,NA
"USGS-OR","453229123101101","GALES CREEK AT STRINGTOWN","","Gales Creek","River/Stream","Lower Gales Creek",191,"OR_SR_1709001001_02_104096",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-01-24,"12:39:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",64238735,"Accepted",0.9,0.9,"ft",NA,"0.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,28,6.6,3.3,NA,NA,NA,2.2,NA,7.3,0.44,4.2,NA,7.8,NA
